scenario,variant,receiver,receiver_label,num_users,ebno_db,ber,bler,nmse,block_errors,num_blocks,batches,stop,receiver_elapsed_s,receiver_ms_per_batch,receiver_ms_per_frame,point_time_s,gpu_mem_gib,gpu_peak_gib,source,source_kind,source_mtime,num_blocks_rank,source_priority,bler_plot,zero_bler_hidden
U3,mlpwide_d96_b4_r4,baseline_ls_2dlmmse_lmmse,LS + 2D-LMMSE,3,-3.0,0.0034325009300595,0.0657552083333333,,202,3072,16,,15.66387854423374,978.9924090146088,5.098918796951087,,0.349360678344965,8.704421054571867,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/mlpwide_d96_b4_r4_u3/metrics/curves.csv,csv,1779017323.0,3072,2,0.0657552083333333,False
U3,mlpwide_d96_b4_r4,baseline_ls_2dlmmse_lmmse,LS + 2D-LMMSE,3,-2.0,0.0007984173487103,0.0175347222222222,,101,5760,30,,28.2575614314992,941.9187143833066,4.905826637413055,,0.349360678344965,8.704421054571867,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/mlpwide_d96_b4_r4_u3/metrics/curves.csv,csv,1779017323.0,5760,2,0.0175347222222222,False
U3,mlpwide_d96_b4_r4,baseline_ls_2dlmmse_lmmse,LS + 2D-LMMSE,3,-1.0,0.0002128518114923,0.0041010498687664,,100,24384,127,,115.95450620283373,913.0276078963284,4.755352124460044,,0.3493606746196747,8.705279703252017,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/mlpwide_d96_b4_r4_u3/metrics/curves.csv,csv,1779017323.0,24384,2,0.0041010498687664,False
U3,mlpwide_d96_b4_r4,baseline_ls_2dlmmse_lmmse,LS + 2D-LMMSE,3,0.0,5.111950608822367e-05,0.0010805670816044,,100,92544,482,,435.4814759111032,903.488539234654,4.705669475180489,,0.3493606746196747,8.705622173845768,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/mlpwide_d96_b4_r4_u3/metrics/curves.csv,csv,1779017323.0,92544,2,0.0010805670816044,False
U3,mlpwide_d96_b4_r4,baseline_ls_2dlmmse_lmmse,LS + 2D-LMMSE,3,0.5,1.4000814174377902e-05,0.0003790635613779,,100,263808,1374,,1229.1437580513302,894.5733319150875,4.659236103724414,,0.3493606746196747,8.705708372406662,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/mlpwide_d96_b4_r4_u3/metrics/curves.csv,csv,1779017323.0,263808,2,0.0003790635613779,False
U3,mlpwide_d96_b4_r4,baseline_ls_lmmse,LS + LMMSE,3,-5.0,0.1063582647414434,0.9967447916666666,,3062,3072,16,,1.5349752698093653,95.93595436308532,0.4996664289744028,,0.3493607006967067,8.704421076923609,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/mlpwide_d96_b4_r4_u3/metrics/curves.csv,csv,1779017323.0,3072,2,0.9967447916666666,False
U3,mlpwide_d96_b4_r4,baseline_ls_lmmse,LS + LMMSE,3,-4.0,0.0598329089936756,0.7737630208333334,,2377,3072,16,,1.5447628321126103,96.54767700703816,0.502852484411657,,0.3493606746196747,8.704421050846577,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/mlpwide_d96_b4_r4_u3/metrics/curves.csv,csv,1779017323.0,3072,2,0.7737630208333334,False
U3,mlpwide_d96_b4_r4,baseline_ls_lmmse,LS + LMMSE,3,-3.0,0.0245527721586681,0.380859375,,1170,3072,16,,1.588262666016817,99.26641662605108,0.5170125865940159,,0.349360678344965,8.704421054571867,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/mlpwide_d96_b4_r4_u3/metrics/curves.csv,csv,1779017323.0,3072,2,0.380859375,False
U3,mlpwide_d96_b4_r4,baseline_ls_lmmse,LS + LMMSE,3,-2.0,0.0084527878534226,0.1380208333333333,,424,3072,16,,1.5436904893722383,96.48065558576492,0.5025034145091922,,0.349360678344965,8.704421054571867,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/mlpwide_d96_b4_r4_u3/metrics/curves.csv,csv,1779017323.0,3072,2,0.1380208333333333,False
U3,mlpwide_d96_b4_r4,baseline_ls_lmmse,LS + LMMSE,3,-1.0,0.001811290922619,0.0341796875,,105,3072,16,,1.5258260967675596,95.36413104797248,0.4966881825415233,,0.3493606746196747,8.705279703252017,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/mlpwide_d96_b4_r4_u3/metrics/curves.csv,csv,1779017323.0,3072,2,0.0341796875,False
U3,mlpwide_d96_b4_r4,baseline_ls_lmmse,LS + LMMSE,3,0.0,0.0005649637086977,0.0108418367346938,,102,9408,49,,4.663232672028244,95.16801371486213,0.4956667380982402,,0.3493606746196747,8.705622173845768,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/mlpwide_d96_b4_r4_u3/metrics/curves.csv,csv,1779017323.0,9408,2,0.0108418367346938,False
U3,mlpwide_d96_b4_r4,baseline_ls_lmmse,LS + LMMSE,3,0.5,0.0002435074371545,0.0046502976190476,,100,21504,112,,10.447544870432466,93.2816506288613,0.4858419303586526,,0.3493606746196747,8.705708372406662,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/mlpwide_d96_b4_r4_u3/metrics/curves.csv,csv,1779017323.0,21504,2,0.0046502976190476,False
U3,mlpwide_d96_b4_r4,perfect_csi_lmmse,Perfect CSI + LMMSE,3,-5.0,0.0060041881742931,0.126953125,0.0,390,3072,16,,1.4518500452395529,90.74062782747204,0.4726074366014169,,0.3493607006967067,8.704421076923609,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/mlpwide_d96_b4_r4_u3/metrics/curves.csv,csv,1779017323.0,3072,2,0.126953125,False
U3,mlpwide_d96_b4_r4,perfect_csi_lmmse,Perfect CSI + LMMSE,3,-4.0,0.0007862723214285,0.0208333333333333,0.0,100,4800,25,,2.425277675734833,97.01110702939332,0.5052661824447569,,0.3493606746196747,8.704421050846577,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/mlpwide_d96_b4_r4_u3/metrics/curves.csv,csv,1779017323.0,4800,2,0.0208333333333333,False
U3,mlpwide_d96_b4_r4,perfect_csi_lmmse,Perfect CSI + LMMSE,3,-3.0,0.0001886327961831,0.0046144005847953,0.0,101,21888,114,,11.99319775425829,105.20348907244114,0.5479348389189642,,0.349360678344965,8.704421054571867,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/mlpwide_d96_b4_r4_u3/metrics/curves.csv,csv,1779017323.0,21888,2,0.0046144005847953,False
U3,mlpwide_d96_b4_r4,perfect_csi_lmmse,Perfect CSI + LMMSE,3,-2.0,2.272375769127876e-05,0.0005852059925093,0.0,100,170880,890,,94.48330072988756,106.16101205605344,0.552921937791945,,0.349360678344965,8.704421054571867,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/mlpwide_d96_b4_r4_u3/metrics/curves.csv,csv,1779017323.0,170880,2,0.0005852059925093,False
U3,mlpwide_d96_b4_r4,perfect_csi_lmmse,Perfect CSI + LMMSE,3,-1.0,2.2634126127258325e-06,4.998400511836212e-05,0.0,15,300096,1563,,164.33651290391572,105.14172290717576,0.5476131401415404,,0.3493606746196747,8.705279703252017,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/mlpwide_d96_b4_r4_u3/metrics/curves.csv,csv,1779017323.0,300096,2,4.998400511836212e-05,False
U3,mlpwide_d96_b4_r4,perfect_csi_lmmse,Perfect CSI + LMMSE,3,0.0,7.936448431739939e-07,1.999360204734485e-05,0.0,6,300096,1563,,158.1067029745318,101.15592000929738,0.5268537500484238,,0.3493606746196747,8.705622173845768,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/mlpwide_d96_b4_r4_u3/metrics/curves.csv,csv,1779017323.0,300096,2,1.999360204734485e-05,False
U3,mlpwide_d96_b4_r4,perfect_csi_lmmse,Perfect CSI + LMMSE,3,0.5,0.0,0.0,0.0,0,300096,1563,,141.89860601187684,90.78605630958212,0.4728440432790735,,0.3493606746196747,8.705708372406662,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/mlpwide_d96_b4_r4_u3/metrics/curves.csv,csv,1779017323.0,300096,2,,True
U3,mlpwide_d96_b4_r4,upair5g_lmmse,UPAIR + LMMSE,3,-5.0,0.0369729904901413,0.5885416666666666,,1808,3072,16,,2.7523470541927963,172.02169088704977,0.8959463067033843,,0.3493607006967067,8.704421076923609,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/mlpwide_d96_b4_r4_u3/metrics/curves.csv,csv,1779017323.0,3072,2,0.5885416666666666,False
U3,mlpwide_d96_b4_r4,upair5g_lmmse,UPAIR + LMMSE,3,-4.0,0.0109241303943452,0.20703125,,636,3072,16,,2.7597226940561086,172.4826683785068,0.8983472311380561,,0.3493606746196747,8.704421050846577,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/mlpwide_d96_b4_r4_u3/metrics/curves.csv,csv,1779017323.0,3072,2,0.20703125,False
U3,mlpwide_d96_b4_r4,upair5g_lmmse,UPAIR + LMMSE,3,-3.0,0.002380879720052,0.0556640625,,171,3072,16,,2.7896625101566315,174.35390688478947,0.9080932650249453,,0.349360678344965,8.704421054571867,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/mlpwide_d96_b4_r4_u3/metrics/curves.csv,csv,1779017323.0,3072,2,0.0556640625,False
U3,mlpwide_d96_b4_r4,upair5g_lmmse,UPAIR + LMMSE,3,-2.0,0.0004392945921266,0.0120738636363636,,102,8448,44,,7.855555152986199,178.53534438604996,0.9298715853440104,,0.349360678344965,8.704421054571867,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/mlpwide_d96_b4_r4_u3/metrics/curves.csv,csv,1779017323.0,8448,2,0.0120738636363636,False
U3,mlpwide_d96_b4_r4,upair5g_lmmse,UPAIR + LMMSE,3,-1.0,0.0001129755898127,0.0027126736111111,,100,36864,192,,34.08311553718522,177.51622675617304,0.9245636810217346,,0.3493606746196747,8.705279703252017,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/mlpwide_d96_b4_r4_u3/metrics/curves.csv,csv,1779017323.0,36864,2,0.0027126736111111,False
U3,mlpwide_d96_b4_r4,upair5g_lmmse,UPAIR + LMMSE,3,0.0,2.2255172997026985e-05,0.0005558520099608,,100,179904,937,,168.32349980110305,179.6408749211345,0.9356295568809088,,0.3493606746196747,8.705622173845768,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/mlpwide_d96_b4_r4_u3/metrics/curves.csv,csv,1779017323.0,179904,2,0.0005558520099608,False
U3,mlpwide_d96_b4_r4,upair5g_lmmse,UPAIR + LMMSE,3,0.5,4.191367095862657e-06,0.0001466197483471,,44,300096,1563,,264.4105529994704,169.16861996127344,0.8810865622982992,,0.3493606746196747,8.705708372406662,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/mlpwide_d96_b4_r4_u3/metrics/curves.csv,csv,1779017323.0,300096,2,0.0001466197483471,False
U3,narrow_d64_b4_r2,baseline_ls_2dlmmse_lmmse,LS + 2D-LMMSE,3,-5.0,0.0359457833426339,0.5572916666666666,,1712,3072,16,,14.486198192229494,905.3873870143434,4.715559307366372,,0.3475680276751518,8.702628403902054,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u3_curves.csv,csv,1779018362.0,3072,2,0.5572916666666666,False
U3,narrow_d64_b4_r2,baseline_ls_2dlmmse_lmmse,LS + 2D-LMMSE,3,-4.0,0.0120295206705729,0.2138671875,,657,3072,16,,14.585546222282574,911.5966388926608,4.747899160899276,,0.3475680015981197,8.702628377825022,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u3_curves.csv,csv,1779018362.0,3072,2,0.2138671875,False
U3,narrow_d64_b4_r2,baseline_ls_2dlmmse_lmmse,LS + 2D-LMMSE,3,-3.0,0.0036868140811011,0.0751953125,,231,3072,16,,14.71137892268598,919.4611826678738,4.788860326395176,,0.34756800532341,9.256339319050312,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u3_curves.csv,csv,1779018362.0,3072,2,0.0751953125,False
U3,narrow_d64_b4_r2,baseline_ls_2dlmmse_lmmse,LS + 2D-LMMSE,3,-2.0,0.0006352588383838,0.0160984848484848,,102,6336,33,,28.779146872926503,872.0953597856516,4.542163332216935,,0.34756800532341,8.70271419454366,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u3_curves.csv,csv,1779018362.0,6336,2,0.0160984848484848,False
U3,narrow_d64_b4_r2,baseline_ls_2dlmmse_lmmse,LS + 2D-LMMSE,3,-1.0,0.000143289386348,0.0038219424460431,,102,26688,139,,116.93086404469796,841.22923773164,4.381402279852291,,0.3475680015981197,8.703228939324617,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u3_curves.csv,csv,1779018362.0,26688,2,0.0038219424460431,False
U3,narrow_d64_b4_r2,baseline_ls_2dlmmse_lmmse,LS + 2D-LMMSE,3,0.0,4.16264057007031e-05,0.000882620246085,,101,114432,596,,496.0720253891777,832.3356130690902,4.335081318068178,,0.3475680015981197,9.256339315325022,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u3_curves.csv,csv,1779018362.0,114432,2,0.000882620246085,False
U3,narrow_d64_b4_r2,baseline_ls_2dlmmse_lmmse,LS + 2D-LMMSE,3,0.5,1.1238219246031748e-05,0.000303236297718,,91,300096,1563,,1306.4094863678329,835.8346042020684,4.353305230219106,,0.3475680015981197,9.257514256983995,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u3_curves.csv,csv,1779018362.0,300096,2,0.000303236297718,False
U3,narrow_d64_b4_r2,baseline_ls_lmmse,LS + LMMSE,3,-5.0,0.1046645391555059,0.9967447916666666,,3062,3072,16,,1.5506628449074924,96.91642780671827,0.5047730614933243,,0.3475680276751518,8.702628403902054,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u3_curves.csv,csv,1779018362.0,3072,2,0.9967447916666666,False
U3,narrow_d64_b4_r2,baseline_ls_lmmse,LS + LMMSE,3,-4.0,0.059859139578683,0.78125,,2400,3072,16,,1.5563958720304072,97.27474200190044,0.5066392812598982,,0.3475680015981197,8.702628377825022,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u3_curves.csv,csv,1779018362.0,3072,2,0.78125,False
U3,narrow_d64_b4_r2,baseline_ls_lmmse,LS + LMMSE,3,-3.0,0.0249493553524925,0.3733723958333333,,1147,3072,16,,1.547265202738345,96.70407517114654,0.5036670581830549,,0.34756800532341,9.256339319050312,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u3_curves.csv,csv,1779018362.0,3072,2,0.3733723958333333,False
U3,narrow_d64_b4_r2,baseline_ls_lmmse,LS + LMMSE,3,-2.0,0.0075935727074032,0.1318359375,,405,3072,16,,1.56705898582004,97.9411866137525,0.5101103469466276,,0.34756800532341,8.70271419454366,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u3_curves.csv,csv,1779018362.0,3072,2,0.1318359375,False
U3,narrow_d64_b4_r2,baseline_ls_lmmse,LS + LMMSE,3,-1.0,0.0021137055896577,0.0432942708333333,,133,3072,16,,1.564272902905941,97.76705643162131,0.5092034189146943,,0.3475680015981197,8.703228939324617,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u3_curves.csv,csv,1779018362.0,3072,2,0.0432942708333333,False
U3,narrow_d64_b4_r2,baseline_ls_lmmse,LS + LMMSE,3,0.0,0.0004536788081709,0.0094696969696969,,100,10560,55,,5.2618951285257936,95.6708205186508,0.4982855235346395,,0.3475680015981197,9.256339315325022,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u3_curves.csv,csv,1779018362.0,10560,2,0.0094696969696969,False
U3,narrow_d64_b4_r2,baseline_ls_lmmse,LS + LMMSE,3,0.5,0.0002456590895286,0.0053677721088435,,101,18816,98,,9.32331768469885,95.135894741825,0.4954994517803385,,0.3475680015981197,9.257514256983995,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u3_curves.csv,csv,1779018362.0,18816,2,0.0053677721088435,False
U3,narrow_d64_b4_r2,perfect_csi_lmmse,Perfect CSI + LMMSE,3,-5.0,0.0049612136114211,0.111328125,0.0,342,3072,16,,1.4369360788259655,89.80850492662285,0.4677526298261606,,0.3475680276751518,8.702628403902054,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u3_curves.csv,csv,1779018362.0,3072,2,0.111328125,False
U3,narrow_d64_b4_r2,perfect_csi_lmmse,Perfect CSI + LMMSE,3,-4.0,0.0011111443275226,0.0257936507936507,0.0,104,4032,21,,1.958871075185016,93.27957500881028,0.4858311198375535,,0.3475680015981197,8.702628377825022,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u3_curves.csv,csv,1779018362.0,4032,2,0.0257936507936507,False
U3,narrow_d64_b4_r2,perfect_csi_lmmse,Perfect CSI + LMMSE,3,-3.0,0.0001982291340329,0.0046144005847953,0.0,101,21888,114,,12.1202379623428,106.31787686265614,0.5537389419930007,,0.34756800532341,9.256339319050312,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u3_curves.csv,csv,1779018362.0,21888,2,0.0046144005847953,False
U3,narrow_d64_b4_r2,perfect_csi_lmmse,Perfect CSI + LMMSE,3,-2.0,1.8709820688961468e-05,0.0005229042412193,0.0,101,193152,1006,,108.3171999240294,107.67117288670916,0.5607873587849436,,0.34756800532341,8.70271419454366,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u3_curves.csv,csv,1779018362.0,193152,2,0.0005229042412193,False
U3,narrow_d64_b4_r2,perfect_csi_lmmse,Perfect CSI + LMMSE,3,-1.0,2.401761198321299e-06,5.998080614203455e-05,0.0,18,300096,1563,,165.35379308625124,105.7925739515363,0.5510029893309183,,0.3475680015981197,8.703228939324617,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u3_curves.csv,csv,1779018362.0,300096,2,5.998080614203455e-05,False
U3,narrow_d64_b4_r2,perfect_csi_lmmse,Perfect CSI + LMMSE,3,0.0,0.0,0.0,0.0,0,300096,1563,,156.1337798947934,99.89365316365542,0.5202794435607052,,0.3475680015981197,9.256339315325022,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u3_curves.csv,csv,1779018362.0,300096,2,,True
U3,narrow_d64_b4_r2,perfect_csi_lmmse,Perfect CSI + LMMSE,3,0.5,0.0,0.0,0.0,0,300096,1563,,138.91128818225116,88.87478450559895,0.4628895026333278,,0.3475680015981197,9.257514256983995,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u3_curves.csv,csv,1779018362.0,300096,2,,True
U3,narrow_d64_b4_r2,upair5g_lmmse,UPAIR + LMMSE,3,-5.0,0.0548600696382068,0.7613932291666666,,2339,3072,16,,2.755465652560815,172.21660328505095,0.8969614754429737,,0.3475680276751518,8.702628403902054,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u3_curves.csv,csv,1779018362.0,3072,2,0.7613932291666666,False
U3,narrow_d64_b4_r2,upair5g_lmmse,UPAIR + LMMSE,3,-4.0,0.0194776989164806,0.3369140625,,1035,3072,16,,2.46541147492826,154.08821718301624,0.8025427978282096,,0.3475680015981197,8.702628377825022,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u3_curves.csv,csv,1779018362.0,3072,2,0.3369140625,False
U3,narrow_d64_b4_r2,upair5g_lmmse,UPAIR + LMMSE,3,-3.0,0.0059544881184895,0.1165364583333333,,358,3072,16,,2.405824181158096,150.36401132238095,0.7831458923040676,,0.34756800532341,9.256339319050312,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u3_curves.csv,csv,1779018362.0,3072,2,0.1165364583333333,False
U3,narrow_d64_b4_r2,upair5g_lmmse,UPAIR + LMMSE,3,-2.0,0.0011842961896929,0.0293311403508771,,107,3648,19,,2.965423906221986,156.0749424327361,0.8128903251705005,,0.34756800532341,8.70271419454366,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u3_curves.csv,csv,1779018362.0,3648,2,0.0293311403508771,False
U3,narrow_d64_b4_r2,upair5g_lmmse,UPAIR + LMMSE,3,-1.0,0.0002220017081093,0.0056563620071684,,101,17856,93,,14.092243696562946,151.5295021135801,0.7892161568415629,,0.3475680015981197,8.703228939324617,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u3_curves.csv,csv,1779018362.0,17856,2,0.0056563620071684,False
U3,narrow_d64_b4_r2,upair5g_lmmse,UPAIR + LMMSE,3,0.0,5.7956911212760965e-05,0.0012828407224958,,100,77952,406,,59.43561996333301,146.39315261904682,0.7624643365575355,,0.3475680015981197,9.256339315325022,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u3_curves.csv,csv,1779018362.0,77952,2,0.0012828407224958,False
U3,narrow_d64_b4_r2,upair5g_lmmse,UPAIR + LMMSE,3,0.5,1.8636351263066203e-05,0.0005081300813008,,100,196800,1025,,150.52987456182018,146.85841420665383,0.7648875739929887,,0.3475680015981197,9.257514256983995,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u3_curves.csv,csv,1779018362.0,196800,2,0.0005081300813008,False
U3,shallow_d96_b2_r2,baseline_ls_2dlmmse_lmmse,LS + 2D-LMMSE,3,-5.0,0.0361122494652157,0.5514322916666666,,1694,3072,16,,14.531032043742016,908.189502733876,4.730153660072271,,0.1863768063485622,8.541437182575464,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/shallow_d96_b2_r2_u3_curves.csv,csv,1779012666.0,3072,2,0.5514322916666666,False
U3,shallow_d96_b2_r2,baseline_ls_2dlmmse_lmmse,LS + 2D-LMMSE,3,-4.0,0.0124581473214285,0.2174479166666666,,668,3072,16,,14.657677834155038,916.10486463469,4.771379503305677,,0.1863767802715301,8.541437156498432,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/shallow_d96_b2_r2_u3_curves.csv,csv,1779012666.0,3072,2,0.2174479166666666,False
U3,shallow_d96_b2_r2,baseline_ls_2dlmmse_lmmse,LS + 2D-LMMSE,3,-3.0,0.003695315406436,0.0719401041666666,,221,3072,16,,14.640738109126689,915.046131820418,4.76586526989801,,0.1863767839968204,8.541437160223722,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/shallow_d96_b2_r2_u3_curves.csv,csv,1779012666.0,3072,2,0.0719401041666666,False
U3,shallow_d96_b2_r2,baseline_ls_2dlmmse_lmmse,LS + 2D-LMMSE,3,-2.0,0.0008541714773193,0.0181393678160919,,101,5568,29,,25.393114564707503,875.6246401623276,4.560545000845456,,0.1863767839968204,8.541437160223722,/lustre07/scratch/rsadve1/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/shallow_d96_b2_r2_u3_curves.csv,csv,1779012666.0,5568,2,0.0181393678160919,False
