source_kind,source,source_mtime,variant,receiver,num_users,ebno_db,bler,ber,block_errors,num_blocks,batches,receiver_elapsed_s,receiver_ms_per_frame,receiver_ms_per_batch,point_time_s,gpu_mem_gib,gpu_peak_gib,has_latency,num_blocks_rank,source_priority,receiver_label,zero_bler_hidden,bler_plot
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u2_curves.csv,1779067264.0,narrow_d64_b4_r2,baseline_ls_2dlmmse_lmmse,2,-5.0,0.17431640625,0.0082164219447544,357,2048,16,10.043131862068549,4.903872979525659,627.6957413792843,,0.3417110620066523,5.916952712461352,True,2048,3,LS + 2D-LMMSE,False,0.17431640625
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u2_curves.csv,1779067264.0,narrow_d64_b4_r2,baseline_ls_2dlmmse_lmmse,2,-4.0,0.0459558823529411,0.0018336191898634,100,2176,17,10.924439059803262,5.02042236204194,642.6140623413684,,0.3417110359296202,5.916179608553648,True,2176,3,LS + 2D-LMMSE,False,0.0459558823529411
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u2_curves.csv,1779067264.0,narrow_d64_b4_r2,baseline_ls_2dlmmse_lmmse,2,-3.0,0.0071732954545454,0.0003425261262175,101,14080,110,65.07351911952719,4.621698801102784,591.5774465411563,,0.3417110396549105,5.916952451691032,True,14080,3,LS + 2D-LMMSE,False,0.0071732954545454
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u2_curves.csv,1779067264.0,narrow_d64_b4_r2,baseline_ls_2dlmmse_lmmse,2,-2.0,0.0013064381270903,5.842811230888676e-05,100,76544,598,349.3930316255428,4.5646037785527644,584.2692836547538,,0.3417110396549105,5.917149899527431,True,76544,3,LS + 2D-LMMSE,False,0.0013064381270903
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u2_curves.csv,1779067264.0,narrow_d64_b4_r2,baseline_ls_2dlmmse_lmmse,2,-1.0,0.00021875,9.376743861607142e-06,56,256000,2000,1298.3377594852354,5.071631872989201,649.1688797426177,,0.3417110359296202,5.917553009465337,True,256000,3,LS + 2D-LMMSE,False,0.00021875
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u2_curves.csv,1779067264.0,narrow_d64_b4_r2,baseline_ls_lmmse,2,-5.0,0.8876953125,0.0625764029366629,1818,2048,16,1.634861030150205,0.7982719873780297,102.1788143843878,,0.3417110620066523,5.916952712461352,True,2048,3,LS + LMMSE,False,0.8876953125
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u2_curves.csv,1779067264.0,narrow_d64_b4_r2,baseline_ls_lmmse,2,-4.0,0.353515625,0.0209109715053013,724,2048,16,1.363382926210761,0.6657143194388482,85.21143288817257,,0.3417110359296202,5.916179608553648,True,2048,3,LS + LMMSE,False,0.353515625
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u2_curves.csv,1779067264.0,narrow_d64_b4_r2,baseline_ls_lmmse,2,-3.0,0.0849609375,0.0045096261160714,174,2048,16,1.34241067385301,0.65547396184229,83.90066711581312,,0.3417110396549105,5.916952451691032,True,2048,3,LS + LMMSE,False,0.0849609375
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u2_curves.csv,1779067264.0,narrow_d64_b4_r2,baseline_ls_lmmse,2,-2.0,0.0200320512820512,0.0009572011647206,100,4992,39,3.2654200347606093,0.654130615937622,83.72871884001562,,0.3417110396549105,5.917149899527431,True,4992,3,LS + LMMSE,False,0.0200320512820512
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u2_curves.csv,1779067264.0,narrow_d64_b4_r2,baseline_ls_lmmse,2,-1.0,0.0034568584070796,0.0001804742439356,100,28928,226,19.54671079223044,0.6757021153287626,86.48987076208161,,0.3417110359296202,5.917553009465337,True,28928,3,LS + LMMSE,False,0.0034568584070796
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u2_curves.csv,1779067264.0,narrow_d64_b4_r2,perfect_csi_lmmse,2,-5.0,0.0166223404255319,0.0005877926719224,100,6016,47,4.001492525450885,0.6651417096826605,85.13813883938055,,0.3417110620066523,5.916952712461352,True,6016,3,Perfect CSI + LMMSE,False,0.0166223404255319
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u2_curves.csv,1779067264.0,narrow_d64_b4_r2,perfect_csi_lmmse,2,-4.0,0.0022991071428571,8.14632493622449e-05,103,44800,350,30.389364700764418,0.6783340334992057,86.82675628789833,,0.3417110359296202,5.916179608553648,True,44800,3,Perfect CSI + LMMSE,False,0.0022991071428571
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u2_curves.csv,1779067264.0,narrow_d64_b4_r2,perfect_csi_lmmse,2,-3.0,0.00025390625,8.504813058035713e-06,65,256000,2000,170.08012239285745,0.6643754780970994,85.04006119642872,,0.3417110396549105,5.916952451691032,True,256000,3,Perfect CSI + LMMSE,False,0.00025390625
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u2_curves.csv,1779067264.0,narrow_d64_b4_r2,perfect_csi_lmmse,2,-2.0,3.90625e-06,5.231584821428571e-09,1,256000,2000,210.2010083431378,0.821097688840382,105.1005041715689,,0.3417110396549105,5.917149899527431,True,256000,3,Perfect CSI + LMMSE,False,3.90625e-06
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u2_curves.csv,1779067264.0,narrow_d64_b4_r2,perfect_csi_lmmse,2,-1.0,0.0,0.0,0,256000,2000,154.49477990949526,0.6034952340214659,77.24738995474763,,0.3417110359296202,5.917553009465337,True,256000,3,Perfect CSI + LMMSE,True,
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u2_curves.csv,1779067264.0,narrow_d64_b4_r2,upair5g_lmmse,2,-5.0,0.2109375,0.0099255153111049,432,2048,16,2.226571103092283,1.0871929214317788,139.1606939432677,,0.3417110620066523,5.916952712461352,True,2048,3,UPAIR + LMMSE,False,0.2109375
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u2_curves.csv,1779067264.0,narrow_d64_b4_r2,upair5g_lmmse,2,-4.0,0.05224609375,0.0020563398088727,107,2048,16,2.226137174293399,1.0869810421354489,139.13357339333743,,0.3417110359296202,5.916179608553648,True,2048,3,UPAIR + LMMSE,False,0.05224609375
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u2_curves.csv,1779067264.0,narrow_d64_b4_r2,upair5g_lmmse,2,-3.0,0.007179054054054,0.0003166129997184,102,14208,111,15.136123313102871,1.0653239944469926,136.36147128921505,,0.3417110396549105,5.916952451691032,True,14208,3,UPAIR + LMMSE,False,0.007179054054054
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u2_curves.csv,1779067264.0,narrow_d64_b4_r2,upair5g_lmmse,2,-2.0,0.0013259151414309,5.267564661575945e-05,102,76928,601,79.4704220618587,1.0330493716443778,132.23031957048036,,0.3417110396549105,5.917149899527431,True,76928,3,UPAIR + LMMSE,False,0.0013259151414309
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/csv_rx16/seed7/1dmrs/narrow_d64_b4_r2_u2_curves.csv,1779067264.0,narrow_d64_b4_r2,upair5g_lmmse,2,-1.0,0.00021875,7.421875e-06,56,256000,2000,291.9873297107406,1.1405755066825805,145.9936648553703,,0.3417110359296202,5.917553009465337,True,256000,3,UPAIR + LMMSE,False,0.00021875
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/shallow_d96_b2_r2_u2/metrics/curves.csv,1779069948.0,shallow_d96_b2_r2,baseline_ls_2dlmmse_lmmse,2,-5.0,0.17578125,0.0083860124860491,360,2048,16,10.072108539985493,4.918021748039791,629.5067837490933,,0.1805198406800627,5.755609770305455,True,2048,3,LS + 2D-LMMSE,False,0.17578125
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/shallow_d96_b2_r2_u2/metrics/curves.csv,1779069948.0,shallow_d96_b2_r2,baseline_ls_2dlmmse_lmmse,2,-4.0,0.0339673913043478,0.0014088127183618,100,2944,23,14.017902553547174,4.761515813025534,609.4740240672684,,0.1805198146030306,5.756121134385467,True,2944,3,LS + 2D-LMMSE,False,0.0339673913043478
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/shallow_d96_b2_r2_u2/metrics/curves.csv,1779069948.0,shallow_d96_b2_r2,baseline_ls_2dlmmse_lmmse,2,-3.0,0.0087780898876404,0.0003737937963984,100,11392,89,53.00348787405528,4.652693809169178,595.5448075736548,,0.1805198183283209,5.755932646803558,True,11392,3,LS + 2D-LMMSE,False,0.0087780898876404
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/shallow_d96_b2_r2_u2/metrics/curves.csv,1779069948.0,shallow_d96_b2_r2,baseline_ls_2dlmmse_lmmse,2,-2.0,0.0013722826086956,5.48148777173913e-05,101,73600,575,340.0787730559241,4.62063550347723,591.4413444450854,,0.1805198183283209,5.756189899519086,True,73600,3,LS + 2D-LMMSE,False,0.0013722826086956
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/shallow_d96_b2_r2_u2/metrics/curves.csv,1779069948.0,shallow_d96_b2_r2,baseline_ls_2dlmmse_lmmse,2,-1.0,0.00022265625,8.945138113839286e-06,57,256000,2000,1169.5338410360273,4.568491566546982,584.7669205180136,,0.1805198146030306,5.756362026557326,True,256000,3,LS + 2D-LMMSE,False,0.00022265625
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/shallow_d96_b2_r2_u2/metrics/curves.csv,1779069948.0,shallow_d96_b2_r2,baseline_ls_lmmse,2,-5.0,0.8994140625,0.0630083356584821,1842,2048,16,1.5062438796740023,0.7354706443720715,94.14024247962516,,0.1805198406800627,5.755609770305455,True,2048,3,LS + LMMSE,False,0.8994140625
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/shallow_d96_b2_r2_u2/metrics/curves.csv,1779069948.0,shallow_d96_b2_r2,baseline_ls_lmmse,2,-4.0,0.33642578125,0.0193367004394531,689,2048,16,1.335610492154956,0.652153560622537,83.47565575968474,,0.1805198146030306,5.756121134385467,True,2048,3,LS + LMMSE,False,0.33642578125
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/shallow_d96_b2_r2_u2/metrics/curves.csv,1779069948.0,shallow_d96_b2_r2,baseline_ls_lmmse,2,-3.0,0.08837890625,0.0047345842633928,181,2048,16,1.3465053979307413,0.6574733388333698,84.15658737067133,,0.1805198183283209,5.755932646803558,True,2048,3,LS + LMMSE,False,0.08837890625
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/shallow_d96_b2_r2_u2/metrics/curves.csv,1779069948.0,shallow_d96_b2_r2,baseline_ls_lmmse,2,-2.0,0.01953125,0.0009068952287946,100,5120,40,4.247276728274301,0.8295462359910744,106.18191820685752,,0.1805198183283209,5.756189899519086,True,5120,3,LS + LMMSE,False,0.01953125
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/shallow_d96_b2_r2_u2/metrics/curves.csv,1779069948.0,shallow_d96_b2_r2,baseline_ls_lmmse,2,-1.0,0.004177807486631,0.0002007585704736,100,23936,187,17.998753196559846,0.7519532585461166,96.25001709390293,,0.1805198146030306,5.756362026557326,True,23936,3,LS + LMMSE,False,0.004177807486631
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/shallow_d96_b2_r2_u2/metrics/curves.csv,1779069948.0,shallow_d96_b2_r2,perfect_csi_lmmse,2,-5.0,0.0148879716981132,0.0006823434341307,101,6784,53,4.493040498578921,0.6622996017952418,84.77434902979095,,0.1805198406800627,5.755609770305455,True,6784,3,Perfect CSI + LMMSE,False,0.0148879716981132
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/shallow_d96_b2_r2_u2/metrics/curves.csv,1779069948.0,shallow_d96_b2_r2,perfect_csi_lmmse,2,-4.0,0.0018962378640776,6.214834946038488e-05,100,52736,412,35.12955929921009,0.6661400049152398,85.2659206291507,,0.1805198146030306,5.756121134385467,True,52736,3,Perfect CSI + LMMSE,False,0.0018962378640776
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/shallow_d96_b2_r2_u2/metrics/curves.csv,1779069948.0,shallow_d96_b2_r2,perfect_csi_lmmse,2,-3.0,0.000203125,6.392124720982143e-06,52,256000,2000,226.804235692136,0.8859540456724062,113.402117846068,,0.1805198183283209,5.755932646803558,True,256000,3,Perfect CSI + LMMSE,False,0.000203125
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/shallow_d96_b2_r2_u2/metrics/curves.csv,1779069948.0,shallow_d96_b2_r2,perfect_csi_lmmse,2,-2.0,4.296875e-05,1.6252790178571429e-06,11,256000,2000,181.10722299315967,0.70745008981703,90.55361149657983,,0.1805198183283209,5.756189899519086,True,256000,3,Perfect CSI + LMMSE,False,4.296875e-05
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/shallow_d96_b2_r2_u2/metrics/curves.csv,1779069948.0,shallow_d96_b2_r2,perfect_csi_lmmse,2,-1.0,0.0,0.0,0,256000,2000,155.96054181200452,0.6092208664531427,77.98027090600226,,0.1805198146030306,5.756362026557326,True,256000,3,Perfect CSI + LMMSE,True,
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/shallow_d96_b2_r2_u2/metrics/curves.csv,1779069948.0,shallow_d96_b2_r2,upair5g_lmmse,2,-5.0,0.138671875,0.0062973022460937,284,2048,16,1.9026242876425383,0.9290157654504584,118.91401797765866,,0.1805198406800627,5.755609770305455,True,2048,3,UPAIR + LMMSE,False,0.138671875
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/shallow_d96_b2_r2_u2/metrics/curves.csv,1779069948.0,shallow_d96_b2_r2,upair5g_lmmse,2,-4.0,0.0223524305555555,0.0009614974733382,103,4608,36,4.438386108260602,0.9631914297440544,123.28850300723894,,0.1805198146030306,5.756121134385467,True,4608,3,UPAIR + LMMSE,False,0.0223524305555555
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/shallow_d96_b2_r2_u2/metrics/curves.csv,1779069948.0,shallow_d96_b2_r2,upair5g_lmmse,2,-3.0,0.0049446202531645,0.0001934803416026,100,20224,158,19.352617770200595,0.9569134577828616,122.4849225962063,,0.1805198183283209,5.755932646803558,True,20224,3,UPAIR + LMMSE,False,0.0049446202531645
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/shallow_d96_b2_r2_u2/metrics/curves.csv,1779069948.0,shallow_d96_b2_r2,upair5g_lmmse,2,-2.0,0.0007253946146703,2.234960238012336e-05,100,137856,1077,325.8047835442703,2.3633703541686275,302.5114053335843,,0.1805198183283209,5.756189899519086,True,137856,3,UPAIR + LMMSE,False,0.0007253946146703
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/shallow_d96_b2_r2_u2/metrics/curves.csv,1779069948.0,shallow_d96_b2_r2,upair5g_lmmse,2,-1.0,9.375e-05,2.3001534598214287e-06,24,256000,2000,233.8576755460817,0.9135065451018818,116.92883777304088,,0.1805198146030306,5.756362026557326,True,256000,3,UPAIR + LMMSE,False,9.375e-05
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/wide_d128_b4_r2_u2/metrics/curves.csv,1779067832.0,wide_d128_b4_r2,baseline_ls_2dlmmse_lmmse,2,-5.0,0.17822265625,0.0084007263183593,365,2048,16,9.867518949089572,4.818124486860143,616.7199343180982,,0.344665071927011,5.919905765913427,True,2048,3,LS + 2D-LMMSE,False,0.17822265625
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/wide_d128_b4_r2_u2/metrics/curves.csv,1779067832.0,wide_d128_b4_r2,baseline_ls_2dlmmse_lmmse,2,-4.0,0.0411184210526315,0.0019152189555921,100,2432,19,11.947670003864914,4.912693258168139,628.8247370455218,,0.3446650458499789,5.919819422066212,True,2432,3,LS + 2D-LMMSE,False,0.0411184210526315
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/wide_d128_b4_r2_u2/metrics/curves.csv,1779067832.0,wide_d128_b4_r2,baseline_ls_2dlmmse_lmmse,2,-3.0,0.0083942819148936,0.0003128376412898,101,12032,94,56.923811953747645,4.731034903070782,605.5724675930601,,0.3446650495752692,5.92007680144161,True,12032,3,LS + 2D-LMMSE,False,0.0083942819148936
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/wide_d128_b4_r2_u2/metrics/curves.csv,1779067832.0,wide_d128_b4_r2,baseline_ls_2dlmmse_lmmse,2,-2.0,0.0015751008064516,6.910051618303571e-05,100,63488,496,301.4997883862816,4.748925598322227,607.8624765852451,,0.3446650495752692,5.920507261529565,True,63488,3,LS + 2D-LMMSE,False,0.0015751008064516
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/wide_d128_b4_r2_u2/metrics/curves.csv,1779067832.0,wide_d128_b4_r2,baseline_ls_2dlmmse_lmmse,2,-1.0,0.0002265625,8.770751953125e-06,58,256000,2000,1207.0306346430443,4.714963416574392,603.5153173215222,,0.3446650458499789,5.920507257804275,True,256000,3,LS + 2D-LMMSE,False,0.0002265625
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/wide_d128_b4_r2_u2/metrics/curves.csv,1779067832.0,wide_d128_b4_r2,baseline_ls_lmmse,2,-5.0,0.89599609375,0.0630913870675223,1835,2048,16,1.3311105114407835,0.6499563044144452,83.19440696504898,,0.344665071927011,5.919905765913427,True,2048,3,LS + LMMSE,False,0.89599609375
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/wide_d128_b4_r2_u2/metrics/curves.csv,1779067832.0,wide_d128_b4_r2,baseline_ls_lmmse,2,-4.0,0.33251953125,0.0201723371233258,681,2048,16,1.327660860028118,0.6482719043106044,82.97880375175737,,0.3446650458499789,5.919819422066212,True,2048,3,LS + LMMSE,False,0.33251953125
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/wide_d128_b4_r2_u2/metrics/curves.csv,1779067832.0,wide_d128_b4_r2,baseline_ls_lmmse,2,-3.0,0.09033203125,0.0043502807617187,185,2048,16,1.3063564728945494,0.6378693715305417,81.64727955590934,,0.3446650495752692,5.92007680144161,True,2048,3,LS + LMMSE,False,0.09033203125
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/wide_d128_b4_r2_u2/metrics/curves.csv,1779067832.0,wide_d128_b4_r2,baseline_ls_lmmse,2,-2.0,0.0221354166666666,0.0010989718967013,102,4608,36,2.9209638335742056,0.6338897208277356,81.13788426595016,,0.3446650495752692,5.920507261529565,True,4608,3,LS + LMMSE,False,0.0221354166666666
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/wide_d128_b4_r2_u2/metrics/curves.csv,1779067832.0,wide_d128_b4_r2,baseline_ls_lmmse,2,-1.0,0.0036337209302325,0.0001849791061046,100,27520,215,17.80586392036639,0.6470154040830811,82.81797172263438,,0.3446650458499789,5.920507257804275,True,27520,3,LS + LMMSE,False,0.0036337209302325
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/wide_d128_b4_r2_u2/metrics/curves.csv,1779067832.0,wide_d128_b4_r2,perfect_csi_lmmse,2,-5.0,0.0153186274509803,0.0005874420080532,100,6528,51,4.262843947391957,0.6530091831176404,83.58517543905798,,0.344665071927011,5.919905765913427,True,6528,3,Perfect CSI + LMMSE,False,0.0153186274509803
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/wide_d128_b4_r2_u2/metrics/curves.csv,1779067832.0,wide_d128_b4_r2,perfect_csi_lmmse,2,-4.0,0.0020945040214477,6.984329369733818e-05,100,47744,373,32.22044678335078,0.674858553605705,86.38189486153024,,0.3446650458499789,5.919819422066212,True,47744,3,Perfect CSI + LMMSE,False,0.0020945040214477
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/wide_d128_b4_r2_u2/metrics/curves.csv,1779067832.0,wide_d128_b4_r2,perfect_csi_lmmse,2,-3.0,0.000296875,6.691196986607143e-06,76,256000,2000,172.55241750879213,0.6740328808937193,86.27620875439607,,0.3446650495752692,5.92007680144161,True,256000,3,Perfect CSI + LMMSE,False,0.000296875
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/wide_d128_b4_r2_u2/metrics/curves.csv,1779067832.0,wide_d128_b4_r2,perfect_csi_lmmse,2,-2.0,3.90625e-05,7.14111328125e-07,10,256000,2000,168.00875949836336,0.6562842167904819,84.00437974918168,,0.3446650495752692,5.920507261529565,True,256000,3,Perfect CSI + LMMSE,False,3.90625e-05
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/wide_d128_b4_r2_u2/metrics/curves.csv,1779067832.0,wide_d128_b4_r2,perfect_csi_lmmse,2,-1.0,0.0,0.0,0,256000,2000,151.88763429503888,0.5933110714649956,75.94381714751944,,0.3446650458499789,5.920507257804275,True,256000,3,Perfect CSI + LMMSE,True,
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/wide_d128_b4_r2_u2/metrics/curves.csv,1779067832.0,wide_d128_b4_r2,upair5g_lmmse,2,-5.0,0.10791015625,0.0044191632952008,221,2048,16,2.7127415793947875,1.324580849313861,169.54634871217422,,0.344665071927011,5.919905765913427,True,2048,3,UPAIR + LMMSE,False,0.10791015625
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/wide_d128_b4_r2_u2/metrics/curves.csv,1779067832.0,wide_d128_b4_r2,upair5g_lmmse,2,-4.0,0.0236742424242424,0.0009185394683441,100,4224,33,5.819998824270442,1.3778406307458433,176.36360073546794,,0.3446650458499789,5.919819422066212,True,4224,3,UPAIR + LMMSE,False,0.0236742424242424
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/wide_d128_b4_r2_u2/metrics/curves.csv,1779067832.0,wide_d128_b4_r2,upair5g_lmmse,2,-3.0,0.0032688284518828,0.0001110744989352,100,30592,239,42.74608916440047,1.3972963246731327,178.85392955816098,,0.3446650495752692,5.92007680144161,True,30592,3,UPAIR + LMMSE,False,0.0032688284518828
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/wide_d128_b4_r2_u2/metrics/curves.csv,1779067832.0,wide_d128_b4_r2,upair5g_lmmse,2,-2.0,0.0005013103557814,2.0013415547286258e-05,101,201472,1574,323.7487063286826,1.6069166252813425,205.6853280360118,,0.3446650495752692,5.920507261529565,True,201472,3,UPAIR + LMMSE,False,0.0005013103557814
csv,/home/rsadve1/scratch/Extended_UPAIR_Narval_b32m16/TWC_plots_comprehensive/eval_runs_rx16/seed7/1dmrs/wide_d128_b4_r2_u2/metrics/curves.csv,1779067832.0,wide_d128_b4_r2,upair5g_lmmse,2,-1.0,5.46875e-05,1.988002232142857e-06,14,256000,2000,334.0893342909403,1.3050364620739856,167.04466714547016,,0.3446650458499789,5.920507257804275,True,256000,3,UPAIR + LMMSE,False,5.46875e-05
